dcu_id,tank_id,sensor_node_id,date_and_time,water_temperature,ph_value,salinity,dissolved_oxygen
dcu0000,tank0000,t000n006,2019-08-22 20:15:00.000+1000,6.8,8.1,39.7,17.3
dcu0000,tank0000,t000n007,2019-08-22 20:15:00.000+1000,6.8,8.5,35.2,17.3
dcu0000,tank0000,t000n008,2019-08-22 20:15:00.000+1000,6.8,7.7,38.6,17.3
dcu0000,tank0000,t000n009,2019-08-22 20:15:00.000+1000,6.8,8.4,48.6,17.3
dcu0000,tank0001,t001n000,2019-08-22 20:15:00.000+1000,6.8,8.3,47.7,17.3
dcu0000,tank0001,t001n001,2019-08-22 20:15:00.000+1000,6.8,8.0,49.0,17.3
dcu0000,tank0001,t001n002,2019-08-22 20:15:00.000+1000,6.8,7.5,40.4,17.3
dcu0000,tank0001,t001n003,2019-08-22 20:15:00.000+1000,6.8,7.7,48.3,17.3
dcu0000,tank0001,t001n004,2019-08-22 20:15:00.000+1000,6.8,7.5,32.1,17.3
dcu0000,tank0001,t001n005,2019-08-22 20:15:00.000+1000,6.8,7.8,45.9,17.3
dcu0000,tank0001,t001n006,2019-08-22 20:15:00.000+1000,6.8,7.8,47.9,17.3
dcu0000,tank0001,t001n007,2019-08-22 20:15:00.000+1000,6.8,8.0,44.8,17.3
dcu0000,tank0001,t001n008,2019-08-22 20:15:00.000+1000,6.8,7.7,36.7,17.3
dcu0000,tank0001,t001n009,2019-08-22 20:15:00.000+1000,6.8,8.4,41.7,17.3
dcu0000,tank0002,t002n000,2019-08-22 20:15:00.000+1000,6.8,8.3,49.0,17.3
dcu0000,tank0002,t002n001,2019-08-22 20:15:00.000+1000,6.8,8.2,44.2,17.3
dcu0000,tank0002,t002n002,2019-08-22 20:15:00.000+1000,6.8,8.1,36.4,17.3
dcu0000,tank0002,t002n003,2019-08-22 20:15:00.000+1000,6.8,8.1,31.9,17.3
dcu0000,tank0002,t002n004,2019-08-22 20:15:00.000+1000,6.8,8.1,31.5,17.3
dcu0000,tank0002,t002n005,2019-08-22 20:15:00.000+1000,6.8,7.9,49.3,17.3
dcu0000,tank0002,t002n006,2019-08-22 20:15:00.000+1000,6.8,8.5,44.2,17.3
dcu0000,tank0002,t002n007,2019-08-22 20:15:00.000+1000,6.8,7.8,35.2,17.3
dcu0000,tank0002,t002n008,2019-08-22 20:15:00.000+1000,6.8,7.6,47.5,17.3
dcu0000,tank0002,t002n009,2019-08-22 20:15:00.000+1000,6.8,8.3,47.2,17.3
dcu0000,tank0003,t003n000,2019-08-22 20:15:00.000+1000,6.8,8.2,37.5,17.3
dcu0000,tank0003,t003n001,2019-08-22 20:15:00.000+1000,6.8,7.6,47.2,17.3
dcu0000,tank0003,t003n002,2019-08-22 20:15:00.000+1000,6.8,7.9,49.2,17.3
dcu0000,tank0003,t003n003,2019-08-22 20:15:00.000+1000,6.8,7.5,45.9,17.3
dcu0000,tank0003,t003n004,2019-08-22 20:15:00.000+1000,6.8,7.7,33.6,17.3
dcu0000,tank0003,t003n005,2019-08-22 20:15:00.000+1000,6.8,7.6,49.2,17.3
dcu0000,tank0003,t003n006,2019-08-22 20:15:00.000+1000,6.8,7.8,37.4,17.3
dcu0000,tank0003,t003n007,2019-08-22 20:15:00.000+1000,6.8,8.3,36.5,17.3
dcu0000,tank0003,t003n008,2019-08-22 20:15:00.000+1000,6.8,8.1,46.8,17.3
dcu0000,tank0003,t003n009,2019-08-22 20:15:00.000+1000,6.8,7.9,40.7,17.3
dcu0000,tank0004,t004n000,2019-08-22 20:15:00.000+1000,6.8,8.0,47.1,17.3
dcu0000,tank0004,t004n001,2019-08-22 20:15:00.000+1000,6.8,7.6,45.5,17.3
dcu0000,tank0004,t004n002,2019-08-22 20:15:00.000+1000,6.8,7.8,46.9,17.3
dcu0000,tank0004,t004n003,2019-08-22 20:15:00.000+1000,6.8,7.7,31.3,17.3
dcu0000,tank0004,t004n004,2019-08-22 20:15:00.000+1000,6.8,7.6,44.0,17.3
dcu0000,tank0004,t004n005,2019-08-22 20:15:00.000+1000,6.8,7.8,41.2,17.3
dcu0000,tank0004,t004n006,2019-08-22 20:15:00.000+1000,6.8,8.4,41.0,17.3
dcu0000,tank0004,t004n007,2019-08-22 20:15:00.000+1000,6.8,8.0,31.9,17.3
dcu0000,tank0004,t004n008,2019-08-22 20:15:00.000+1000,6.8,8.2,44.4,17.3
dcu0000,tank0004,t004n009,2019-08-22 20:15:00.000+1000,6.8,7.9,30.4,17.3
dcu0000,tank0000,t000n000,2019-08-22 20:30:00.000+1000,6.7,8.3,48.2,17.3
dcu0000,tank0000,t000n001,2019-08-22 20:30:00.000+1000,6.7,8.3,48.9,17.3
dcu0000,tank0000,t000n002,2019-08-22 20:30:00.000+1000,6.7,8.0,43.3,17.3
dcu0000,tank0000,t000n003,2019-08-22 20:30:00.000+1000,6.7,7.8,38.5,17.3
dcu0000,tank0000,t000n004,2019-08-22 20:30:00.000+1000,6.7,8.4,41.1,17.3
dcu0000,tank0000,t000n005,2019-08-22 20:30:00.000+1000,6.7,8.2,32.9,17.3
dcu0000,tank0000,t000n006,2019-08-22 20:30:00.000+1000,6.7,8.5,33.1,17.3
dcu0000,tank0000,t000n007,2019-08-22 20:30:00.000+1000,6.7,8.2,38.9,17.3
dcu0000,tank0000,t000n008,2019-08-22 20:30:00.000+1000,6.7,7.9,31.1,17.3
dcu0000,tank0000,t000n009,2019-08-22 20:30:00.000+1000,6.7,8.1,34.2,17.3
dcu0000,tank0001,t001n000,2019-08-22 20:30:00.000+1000,6.7,8.3,46.8,17.3
dcu0000,tank0001,t001n001,2019-08-22 20:30:00.000+1000,6.7,7.5,36.4,17.3
dcu0000,tank0001,t001n002,2019-08-22 20:30:00.000+1000,6.7,7.8,42.5,17.3
dcu0000,tank0001,t001n003,2019-08-22 20:30:00.000+1000,6.7,8.3,47.6,17.3
dcu0000,tank0001,t001n004,2019-08-22 20:30:00.000+1000,6.7,7.9,40.1,17.3
dcu0000,tank0001,t001n005,2019-08-22 20:30:00.000+1000,6.7,8.2,38.2,17.3
dcu0000,tank0001,t001n006,2019-08-22 20:30:00.000+1000,6.7,7.5,42.9,17.3
dcu0000,tank0001,t001n007,2019-08-22 20:30:00.000+1000,6.7,8.0,49.4,17.3
dcu0000,tank0001,t001n008,2019-08-22 20:30:00.000+1000,6.7,8.1,34.0,17.3
dcu0000,tank0001,t001n009,2019-08-22 20:30:00.000+1000,6.7,8.2,49.9,17.3
dcu0000,tank0002,t002n000,2019-08-22 20:30:00.000+1000,6.7,8.1,44.4,17.3
dcu0000,tank0002,t002n001,2019-08-22 20:30:00.000+1000,6.7,8.1,36.6,17.3
dcu0000,tank0002,t002n002,2019-08-22 20:30:00.000+1000,6.7,8.2,43.3,17.3
dcu0000,tank0002,t002n003,2019-08-22 20:30:00.000+1000,6.7,8.2,37.1,17.3
dcu0000,tank0002,t002n004,2019-08-22 20:30:00.000+1000,6.7,8.2,33.0,17.3
dcu0000,tank0002,t002n005,2019-08-22 20:30:00.000+1000,6.7,7.5,44.5,17.3
dcu0000,tank0002,t002n006,2019-08-22 20:30:00.000+1000,6.7,8.3,43.4,17.3
dcu0000,tank0002,t002n007,2019-08-22 20:30:00.000+1000,6.7,7.7,42.2,17.3
dcu0000,tank0002,t002n008,2019-08-22 20:30:00.000+1000,6.7,8.1,30.6,17.3
dcu0000,tank0002,t002n009,2019-08-22 20:30:00.000+1000,6.7,7.8,39.8,17.3
dcu0000,tank0003,t003n000,2019-08-22 20:30:00.000+1000,6.7,8.3,49.5,17.3
dcu0000,tank0003,t003n001,2019-08-22 20:30:00.000+1000,6.7,8.2,47.2,17.3
dcu0000,tank0003,t003n002,2019-08-22 20:30:00.000+1000,6.7,7.8,37.7,17.3
dcu0000,tank0003,t003n003,2019-08-22 20:30:00.000+1000,6.7,8.0,36.7,17.3
dcu0000,tank0003,t003n004,2019-08-22 20:30:00.000+1000,6.7,8.3,30.8,17.3
dcu0000,tank0003,t003n005,2019-08-22 20:30:00.000+1000,6.7,7.7,39.4,17.3
dcu0000,tank0003,t003n006,2019-08-22 20:30:00.000+1000,6.7,8.2,30.2,17.3
dcu0000,tank0003,t003n007,2019-08-22 20:30:00.000+1000,6.7,7.9,44.5,17.3
dcu0000,tank0003,t003n008,2019-08-22 20:30:00.000+1000,6.7,7.8,45.4,17.3
dcu0000,tank0003,t003n009,2019-08-22 20:30:00.000+1000,6.7,7.9,44.0,17.3
dcu0000,tank0004,t004n000,2019-08-22 20:30:00.000+1000,6.7,7.8,49.6,17.3
dcu0000,tank0004,t004n001,2019-08-22 20:30:00.000+1000,6.7,8.3,40.7,17.3
dcu0000,tank0004,t004n002,2019-08-22 20:30:00.000+1000,6.7,8.3,45.6,17.3
dcu0000,tank0004,t004n003,2019-08-22 20:30:00.000+1000,6.7,8.1,49.2,17.3
dcu0000,tank0004,t004n004,2019-08-22 20:30:00.000+1000,6.7,8.1,48.7,17.3
dcu0000,tank0004,t004n005,2019-08-22 20:30:00.000+1000,6.7,8.0,31.4,17.3
dcu0000,tank0004,t004n006,2019-08-22 20:30:00.000+1000,6.7,8.5,32.0,17.3
dcu0000,tank0004,t004n007,2019-08-22 20:30:00.000+1000,6.7,7.8,36.6,17.3
dcu0000,tank0004,t004n008,2019-08-22 20:30:00.000+1000,6.7,7.9,42.9,17.3
dcu0000,tank0004,t004n009,2019-08-22 20:30:00.000+1000,6.7,7.7,41.5,17.3
dcu0000,tank0000,t000n000,2019-08-22 20:45:00.000+1000,6.6,7.7,35.1,17.4
dcu0000,tank0000,t000n001,2019-08-22 20:45:00.000+1000,6.6,8.1,34.5,17.4
dcu0000,tank0000,t000n002,2019-08-22 20:45:00.000+1000,6.6,8.2,39.6,17.4
dcu0000,tank0000,t000n003,2019-08-22 20:45:00.000+1000,6.6,7.8,46.3,17.4
dcu0000,tank0000,t000n004,2019-08-22 20:45:00.000+1000,6.6,7.5,31.6,17.4
dcu0000,tank0000,t000n005,2019-08-22 20:45:00.000+1000,6.6,7.5,36.3,17.4
dcu0000,tank0000,t000n006,2019-08-22 20:45:00.000+1000,6.6,8.2,44.0,17.4
dcu0000,tank0000,t000n007,2019-08-22 20:45:00.000+1000,6.6,7.6,38.2,17.4
dcu0000,tank0000,t000n008,2019-08-22 20:45:00.000+1000,6.6,8.4,46.8,17.4
dcu0000,tank0000,t000n009,2019-08-22 20:45:00.000+1000,6.6,8.1,30.4,17.4
dcu0000,tank0001,t001n000,2019-08-22 20:45:00.000+1000,6.6,7.8,46.2,17.4
dcu0000,tank0001,t001n001,2019-08-22 20:45:00.000+1000,6.6,8.4,48.6,17.4
dcu0000,tank0001,t001n002,2019-08-22 20:45:00.000+1000,6.6,8.1,37.5,17.4
dcu0000,tank0001,t001n003,2019-08-22 20:45:00.000+1000,6.6,7.9,35.3,17.4
dcu0000,tank0001,t001n004,2019-08-22 20:45:00.000+1000,6.6,8.0,36.8,17.4
dcu0000,tank0001,t001n005,2019-08-22 20:45:00.000+1000,6.6,8.4,49.9,17.4
dcu0000,tank0001,t001n006,2019-08-22 20:45:00.000+1000,6.6,8.2,38.4,17.4
dcu0000,tank0001,t001n007,2019-08-22 20:45:00.000+1000,6.6,7.6,35.9,17.4
dcu0000,tank0001,t001n008,2019-08-22 20:45:00.000+1000,6.6,7.9,44.4,17.4
dcu0000,tank0001,t001n009,2019-08-22 20:45:00.000+1000,6.6,8.3,47.0,17.4
dcu0000,tank0002,t002n000,2019-08-22 20:45:00.000+1000,6.6,8.5,36.6,17.4
dcu0000,tank0002,t002n001,2019-08-22 20:45:00.000+1000,6.6,8.0,43.7,17.4
dcu0000,tank0002,t002n002,2019-08-22 20:45:00.000+1000,6.6,8.1,34.9,17.4
dcu0000,tank0002,t002n003,2019-08-22 20:45:00.000+1000,6.6,8.2,33.1,17.4
dcu0000,tank0002,t002n004,2019-08-22 20:45:00.000+1000,6.6,7.9,45.6,17.4
dcu0000,tank0002,t002n005,2019-08-22 20:45:00.000+1000,6.6,8.3,49.1,17.4
dcu0000,tank0002,t002n006,2019-08-22 20:45:00.000+1000,6.6,8.0,34.8,17.4
dcu0000,tank0002,t002n007,2019-08-22 20:45:00.000+1000,6.6,7.8,30.8,17.4
dcu0000,tank0002,t002n008,2019-08-22 20:45:00.000+1000,6.6,8.4,35.4,17.4
dcu0000,tank0002,t002n009,2019-08-22 20:45:00.000+1000,6.6,7.7,35.8,17.4
dcu0000,tank0003,t003n000,2019-08-22 20:45:00.000+1000,6.6,7.6,47.5,17.4
dcu0000,tank0003,t003n001,2019-08-22 20:45:00.000+1000,6.6,8.2,40.5,17.4
dcu0000,tank0003,t003n002,2019-08-22 20:45:00.000+1000,6.6,8.5,38.3,17.4
dcu0000,tank0003,t003n003,2019-08-22 20:45:00.000+1000,6.6,7.5,37.2,17.4
dcu0000,tank0003,t003n004,2019-08-22 20:45:00.000+1000,6.6,8.4,36.3,17.4
dcu0000,tank0003,t003n005,2019-08-22 20:45:00.000+1000,6.6,8.1,49.1,17.4
dcu0000,tank0003,t003n006,2019-08-22 20:45:00.000+1000,6.6,7.8,38.4,17.4
dcu0000,tank0003,t003n007,2019-08-22 20:45:00.000+1000,6.6,8.3,35.5,17.4
dcu0000,tank0003,t003n008,2019-08-22 20:45:00.000+1000,6.6,8.5,32.0,17.4
dcu0000,tank0003,t003n009,2019-08-22 20:45:00.000+1000,6.6,8.4,31.6,17.4
dcu0000,tank0004,t004n000,2019-08-22 20:45:00.000+1000,6.6,8.4,33.9,17.4
dcu0000,tank0004,t004n001,2019-08-22 20:45:00.000+1000,6.6,7.6,30.5,17.4
dcu0000,tank0004,t004n002,2019-08-22 20:45:00.000+1000,6.6,7.7,49.4,17.4
dcu0000,tank0004,t004n003,2019-08-22 20:45:00.000+1000,6.6,8.1,45.7,17.4
dcu0000,tank0004,t004n004,2019-08-22 20:45:00.000+1000,6.6,7.9,49.4,17.4
dcu0000,tank0004,t004n005,2019-08-22 20:45:00.000+1000,6.6,8.5,31.6,17.4
dcu0000,tank0004,t004n006,2019-08-22 20:45:00.000+1000,6.6,8.4,41.0,17.4
dcu0000,tank0004,t004n007,2019-08-22 20:45:00.000+1000,6.6,7.6,45.2,17.4
dcu0000,tank0004,t004n008,2019-08-22 20:45:00.000+1000,6.6,7.6,39.1,17.4
dcu0000,tank0004,t004n009,2019-08-22 20:45:00.000+1000,6.6,8.1,49.8,17.4
dcu0000,tank0000,t000n000,2019-08-22 21:00:00.000+1000,6.5,7.6,40.3,17.4
dcu0000,tank0000,t000n001,2019-08-22 21:00:00.000+1000,6.5,7.8,40.9,17.4
dcu0000,tank0000,t000n002,2019-08-22 21:00:00.000+1000,6.5,8.2,45.9,17.4
dcu0000,tank0000,t000n003,2019-08-22 21:00:00.000+1000,6.5,8.4,30.9,17.4
dcu0000,tank0000,t000n004,2019-08-22 21:00:00.000+1000,6.5,7.6,35.4,17.4
dcu0000,tank0000,t000n005,2019-08-22 21:00:00.000+1000,6.5,8.5,43.4,17.4
dcu0000,tank0000,t000n006,2019-08-22 21:00:00.000+1000,6.5,8.4,49.5,17.4
dcu0000,tank0000,t000n007,2019-08-22 21:00:00.000+1000,6.5,7.8,39.2,17.4
dcu0000,tank0000,t000n008,2019-08-22 21:00:00.000+1000,6.5,8.2,34.7,17.4
dcu0000,tank0000,t000n009,2019-08-22 21:00:00.000+1000,6.5,8.2,50.0,17.4
dcu0000,tank0001,t001n000,2019-08-22 21:00:00.000+1000,6.5,8.2,36.5,17.4
dcu0000,tank0001,t001n001,2019-08-22 21:00:00.000+1000,6.5,7.6,41.6,17.4
dcu0000,tank0001,t001n002,2019-08-22 21:00:00.000+1000,6.5,7.8,32.9,17.4
dcu0000,tank0001,t001n003,2019-08-22 21:00:00.000+1000,6.5,8.1,36.7,17.4
dcu0000,tank0001,t001n004,2019-08-22 21:00:00.000+1000,6.5,8.5,36.9,17.4
dcu0000,tank0001,t001n005,2019-08-22 21:00:00.000+1000,6.5,8.0,31.9,17.4
dcu0000,tank0001,t001n006,2019-08-22 21:00:00.000+1000,6.5,8.5,33.2,17.4
dcu0000,tank0001,t001n007,2019-08-22 21:00:00.000+1000,6.5,8.1,48.6,17.4
dcu0000,tank0001,t001n008,2019-08-22 21:00:00.000+1000,6.5,7.8,30.4,17.4
dcu0000,tank0001,t001n009,2019-08-22 21:00:00.000+1000,6.5,8.0,35.2,17.4
dcu0000,tank0002,t002n000,2019-08-22 21:00:00.000+1000,6.5,8.1,41.1,17.4
dcu0000,tank0002,t002n001,2019-08-22 21:00:00.000+1000,6.5,7.7,41.5,17.4
dcu0000,tank0002,t002n002,2019-08-22 21:00:00.000+1000,6.5,8.4,34.6,17.4
dcu0000,tank0002,t002n003,2019-08-22 21:00:00.000+1000,6.5,7.5,41.1,17.4
dcu0000,tank0002,t002n004,2019-08-22 21:00:00.000+1000,6.5,8.3,35.9,17.4
dcu0000,tank0002,t002n005,2019-08-22 21:00:00.000+1000,6.5,8.4,34.3,17.4
dcu0000,tank0002,t002n006,2019-08-22 21:00:00.000+1000,6.5,8.2,31.2,17.4
dcu0000,tank0002,t002n007,2019-08-22 21:00:00.000+1000,6.5,7.6,37.8,17.4
dcu0000,tank0002,t002n008,2019-08-22 21:00:00.000+1000,6.5,8.1,46.9,17.4
dcu0000,tank0002,t002n009,2019-08-22 21:00:00.000+1000,6.5,8.2,39.0,17.4
dcu0000,tank0003,t003n000,2019-08-22 21:00:00.000+1000,6.5,7.9,30.7,17.4
dcu0000,tank0003,t003n001,2019-08-22 21:00:00.000+1000,6.5,8.3,43.9,17.4
dcu0000,tank0003,t003n002,2019-08-22 21:00:00.000+1000,6.5,8.1,48.0,17.4
dcu0000,tank0003,t003n003,2019-08-22 21:00:00.000+1000,6.5,7.9,34.9,17.4
dcu0000,tank0003,t003n004,2019-08-22 21:00:00.000+1000,6.5,8.3,42.2,17.4
dcu0000,tank0003,t003n005,2019-08-22 21:00:00.000+1000,6.5,8.3,40.5,17.4
dcu0000,tank0003,t003n006,2019-08-22 21:00:00.000+1000,6.5,8.2,30.5,17.4
dcu0000,tank0003,t003n007,2019-08-22 21:00:00.000+1000,6.5,8.4,45.4,17.4
dcu0000,tank0003,t003n008,2019-08-22 21:00:00.000+1000,6.5,8.2,38.8,17.4
dcu0000,tank0003,t003n009,2019-08-22 21:00:00.000+1000,6.5,7.5,30.6,17.4
dcu0000,tank0004,t004n000,2019-08-22 21:00:00.000+1000,6.5,7.8,35.5,17.4
dcu0000,tank0004,t004n001,2019-08-22 21:00:00.000+1000,6.5,7.9,33.7,17.4
dcu0000,tank0004,t004n002,2019-08-22 21:00:00.000+1000,6.5,8.0,35.3,17.4
dcu0000,tank0004,t004n003,2019-08-22 21:00:00.000+1000,6.5,7.5,38.9,17.4
dcu0000,tank0004,t004n004,2019-08-22 21:00:00.000+1000,6.5,8.3,36.0,17.4
dcu0000,tank0004,t004n005,2019-08-22 21:00:00.000+1000,6.5,8.4,44.5,17.4
dcu0000,tank0004,t004n006,2019-08-22 21:00:00.000+1000,6.5,7.8,37.6,17.4
dcu0000,tank0004,t004n007,2019-08-22 21:00:00.000+1000,6.5,7.8,47.4,17.4
dcu0000,tank0004,t004n008,2019-08-22 21:00:00.000+1000,6.5,7.6,41.8,17.4
dcu0000,tank0004,t004n009,2019-08-22 21:00:00.000+1000,6.5,8.5,40.9,17.4
dcu0000,tank0000,t000n000,2019-08-22 21:15:00.000+1000,6.4,7.8,32.7,17.4
dcu0000,tank0000,t000n001,2019-08-22 21:15:00.000+1000,6.4,8.0,31.7,17.4
dcu0000,tank0000,t000n002,2019-08-22 21:15:00.000+1000,6.4,7.7,45.6,17.4
dcu0000,tank0000,t000n003,2019-08-22 21:15:00.000+1000,6.4,7.8,30.8,17.4
dcu0000,tank0000,t000n004,2019-08-22 21:15:00.000+1000,6.4,8.1,47.1,17.4
dcu0000,tank0000,t000n005,2019-08-22 21:15:00.000+1000,6.4,8.5,42.9,17.4
dcu0000,tank0000,t000n006,2019-08-22 21:15:00.000+1000,6.4,7.8,33.9,17.4
dcu0000,tank0000,t000n007,2019-08-22 21:15:00.000+1000,6.4,8.3,42.4,17.4
dcu0000,tank0000,t000n008,2019-08-22 21:15:00.000+1000,6.4,8.2,31.6,17.4
dcu0000,tank0000,t000n009,2019-08-22 21:15:00.000+1000,6.4,7.7,48.6,17.4
dcu0000,tank0001,t001n000,2019-08-22 21:15:00.000+1000,6.4,8.2,31.0,17.4
dcu0000,tank0001,t001n001,2019-08-22 21:15:00.000+1000,6.4,7.5,35.4,17.4
dcu0000,tank0001,t001n002,2019-08-22 21:15:00.000+1000,6.4,8.1,33.6,17.4
dcu0000,tank0001,t001n003,2019-08-22 21:15:00.000+1000,6.4,8.4,30.0,17.4
dcu0000,tank0001,t001n004,2019-08-22 21:15:00.000+1000,6.4,8.4,49.9,17.4
dcu0000,tank0001,t001n005,2019-08-22 21:15:00.000+1000,6.4,7.9,34.4,17.4
dcu0000,tank0001,t001n006,2019-08-22 21:15:00.000+1000,6.4,7.9,41.3,17.4
dcu0000,tank0001,t001n007,2019-08-22 21:15:00.000+1000,6.4,8.4,37.3,17.4
dcu0000,tank0001,t001n008,2019-08-22 21:15:00.000+1000,6.4,8.2,48.8,17.4
dcu0000,tank0001,t001n009,2019-08-22 21:15:00.000+1000,6.4,8.0,42.9,17.4
dcu0000,tank0002,t002n000,2019-08-22 21:15:00.000+1000,6.4,8.5,32.7,17.4
dcu0000,tank0002,t002n001,2019-08-22 21:15:00.000+1000,6.4,8.3,30.7,17.4
dcu0000,tank0002,t002n002,2019-08-22 21:15:00.000+1000,6.4,8.1,36.0,17.4
dcu0000,tank0002,t002n003,2019-08-22 21:15:00.000+1000,6.4,8.0,34.9,17.4
dcu0000,tank0002,t002n004,2019-08-22 21:15:00.000+1000,6.4,7.9,43.8,17.4
dcu0000,tank0002,t002n005,2019-08-22 21:15:00.000+1000,6.4,7.6,39.3,17.4
dcu0000,tank0002,t002n006,2019-08-22 21:15:00.000+1000,6.4,7.6,32.3,17.4
dcu0000,tank0002,t002n007,2019-08-22 21:15:00.000+1000,6.4,7.9,30.1,17.4
dcu0000,tank0002,t002n008,2019-08-22 21:15:00.000+1000,6.4,8.1,39.0,17.4
dcu0000,tank0002,t002n009,2019-08-22 21:15:00.000+1000,6.4,8.0,35.3,17.4
dcu0000,tank0003,t003n000,2019-08-22 21:15:00.000+1000,6.4,7.9,44.5,17.4
dcu0000,tank0003,t003n001,2019-08-22 21:15:00.000+1000,6.4,8.3,42.4,17.4
dcu0000,tank0003,t003n002,2019-08-22 21:15:00.000+1000,6.4,8.3,47.0,17.4
dcu0000,tank0003,t003n003,2019-08-22 21:15:00.000+1000,6.4,8.3,45.4,17.4
dcu0000,tank0003,t003n004,2019-08-22 21:15:00.000+1000,6.4,8.3,48.0,17.4
dcu0000,tank0003,t003n005,2019-08-22 21:15:00.000+1000,6.4,7.7,36.1,17.4
dcu0000,tank0003,t003n006,2019-08-22 21:15:00.000+1000,6.4,8.5,35.5,17.4
dcu0000,tank0003,t003n007,2019-08-22 21:15:00.000+1000,6.4,8.2,46.7,17.4
dcu0000,tank0003,t003n008,2019-08-22 21:15:00.000+1000,6.4,8.0,42.1,17.4
dcu0000,tank0003,t003n009,2019-08-22 21:15:00.000+1000,6.4,8.3,30.3,17.4
dcu0000,tank0004,t004n000,2019-08-22 21:15:00.000+1000,6.4,7.6,40.5,17.4
dcu0000,tank0004,t004n001,2019-08-22 21:15:00.000+1000,6.4,8.0,40.0,17.4
dcu0000,tank0004,t004n002,2019-08-22 21:15:00.000+1000,6.4,7.6,47.7,17.4
dcu0000,tank0004,t004n003,2019-08-22 21:15:00.000+1000,6.4,8.3,34.7,17.4
dcu0000,tank0004,t004n004,2019-08-22 21:15:00.000+1000,6.4,7.7,49.1,17.4
dcu0000,tank0004,t004n005,2019-08-22 21:15:00.000+1000,6.4,8.2,37.1,17.4
dcu0000,tank0004,t004n006,2019-08-22 21:15:00.000+1000,6.4,8.3,38.3,17.4
dcu0000,tank0004,t004n007,2019-08-22 21:15:00.000+1000,6.4,8.2,48.9,17.4
dcu0000,tank0004,t004n008,2019-08-22 21:15:00.000+1000,6.4,7.6,45.1,17.4
dcu0000,tank0004,t004n009,2019-08-22 21:15:00.000+1000,6.4,7.7,44.4,17.4
dcu0000,tank0000,t000n000,2019-08-22 21:30:00.000+1000,6.3,8.2,46.3,17.5
dcu0000,tank0000,t000n001,2019-08-22 21:30:00.000+1000,6.3,7.8,37.6,17.5
dcu0000,tank0000,t000n002,2019-08-22 21:30:00.000+1000,6.3,8.1,45.2,17.5
dcu0000,tank0000,t000n003,2019-08-22 21:30:00.000+1000,6.3,7.6,30.6,17.5
dcu0000,tank0000,t000n004,2019-08-22 21:30:00.000+1000,6.3,8.1,44.4,17.5
dcu0000,tank0000,t000n005,2019-08-22 21:30:00.000+1000,6.3,7.6,43.3,17.5
dcu0000,tank0000,t000n006,2019-08-22 21:30:00.000+1000,6.3,7.8,44.3,17.5
dcu0000,tank0000,t000n007,2019-08-22 21:30:00.000+1000,6.3,8.3,49.9,17.5
dcu0000,tank0000,t000n008,2019-08-22 21:30:00.000+1000,6.3,7.8,34.4,17.5
dcu0000,tank0000,t000n009,2019-08-22 21:30:00.000+1000,6.3,8.2,39.8,17.5
dcu0000,tank0001,t001n000,2019-08-22 21:30:00.000+1000,6.3,8.1,49.6,17.5
dcu0000,tank0001,t001n001,2019-08-22 21:30:00.000+1000,6.3,7.8,38.9,17.5
dcu0000,tank0001,t001n002,2019-08-22 21:30:00.000+1000,6.3,8.3,33.1,17.5
dcu0000,tank0001,t001n003,2019-08-22 21:30:00.000+1000,6.3,8.5,38.0,17.5
dcu0000,tank0001,t001n004,2019-08-22 21:30:00.000+1000,6.3,8.0,49.4,17.5
dcu0000,tank0001,t001n005,2019-08-22 21:30:00.000+1000,6.3,8.5,49.0,17.5
dcu0000,tank0001,t001n006,2019-08-22 21:30:00.000+1000,6.3,7.8,37.1,17.5
dcu0000,tank0001,t001n007,2019-08-22 21:30:00.000+1000,6.3,8.3,36.5,17.5
dcu0000,tank0001,t001n008,2019-08-22 21:30:00.000+1000,6.3,8.5,48.7,17.5
dcu0000,tank0001,t001n009,2019-08-22 21:30:00.000+1000,6.3,7.8,41.4,17.5
dcu0000,tank0002,t002n000,2019-08-22 21:30:00.000+1000,6.3,7.5,47.9,17.5
dcu0000,tank0002,t002n001,2019-08-22 21:30:00.000+1000,6.3,7.7,38.9,17.5
dcu0000,tank0002,t002n002,2019-08-22 21:30:00.000+1000,6.3,8.3,46.8,17.5
dcu0000,tank0002,t002n003,2019-08-22 21:30:00.000+1000,6.3,8.5,36.9,17.5
dcu0000,tank0002,t002n004,2019-08-22 21:30:00.000+1000,6.3,7.6,47.1,17.5
dcu0000,tank0002,t002n005,2019-08-22 21:30:00.000+1000,6.3,8.4,41.5,17.5
dcu0000,tank0002,t002n006,2019-08-22 21:30:00.000+1000,6.3,7.9,37.3,17.5
dcu0000,tank0002,t002n007,2019-08-22 21:30:00.000+1000,6.3,8.1,39.2,17.5
dcu0000,tank0002,t002n008,2019-08-22 21:30:00.000+1000,6.3,8.0,33.7,17.5
dcu0000,tank0002,t002n009,2019-08-22 21:30:00.000+1000,6.3,7.6,41.0,17.5
dcu0000,tank0003,t003n000,2019-08-22 21:30:00.000+1000,6.3,7.5,38.8,17.5
dcu0000,tank0003,t003n001,2019-08-22 21:30:00.000+1000,6.3,8.1,31.2,17.5
dcu0000,tank0003,t003n002,2019-08-22 21:30:00.000+1000,6.3,8.5,44.2,17.5
dcu0000,tank0003,t003n003,2019-08-22 21:30:00.000+1000,6.3,8.5,37.7,17.5
dcu0000,tank0003,t003n004,2019-08-22 21:30:00.000+1000,6.3,8.3,44.1,17.5
